A,5.48,105.14,68.28,1065.92,256.04,46.03,7.05,1407.00
B,5.60,105.41,68.94,1103.76,262.02,46.24,7.36,1495.00
A,5.88,105.41,69.43,1138.48,282.72,47.14,7.32,1385.00
C,2.64,102.00,64.98,901.76,213.96,44.16,5.15,1297.00
C,2.76,102.05,65.14,905.04,214.70,44.20,5.17,1297.00
C,2.84,102.26,65.64,909.12,217.13,44.20,5.20,1297.00
C,2.88,102.26,65.31,905.20,215.05,44.20,5.16,1319.00
C,3.16,102.68,65.81,915.92,217.13,44.29,5.34,1363.00
C,3.20,102.52,65.31,912.32,215.59,44.27,5.32,1363.00
C,3.68,102.94,66.30,932.08,222.92,44.54,5.43,1363.00
C,3.76,103.10,66.30,934.88,223.86,44.55,5.49,1341.00
B,3.80,103.20,68.28,946.88,227.13,44.63,5.63,1341.00
C,3.84,103.25,65.97,937.92,223.66,44.53,5.52,1363.00
C,3.92,103.20,66.96,941.76,226.34,44.68,5.48,1341.00
C,3.96,103.31,66.79,944.80,228.76,44.58,5.52,1319.00
C,4.12,103.20,66.79,948.64,226.04,44.81,5.66,1385.00
C,4.16,103.36,66.96,948.48,225.05,44.73,5.72,1363.00
A,4.20,103.68,67.29,962.48,230.54,44.93,5.81,1363.00
B,4.24,103.73,100.29,983.04,242.87,45.03,5.80,1363.00
A,4.28,103.62,66.96,966.96,234.11,45.05,5.79,1363.00
A,4.28,103.62,66.63,961.52,233.26,44.79,5.70,1341.00
A,4.32,103.78,66.63,967.28,236.38,44.76,5.73,1341.00
C,4.32,103.73,65.97,957.20,229.85,44.66,5.76,1385.00
B,4.40,103.99,67.62,998.24,241.33,45.17,6.17,1341.00
C,4.44,103.68,67.46,975.44,237.08,44.89,5.95,1363.00
A,4.48,104.10,67.46,986.72,234.75,45.20,5.98,1363.00
C,4.52,103.89,66.63,974.08,236.83,44.92,5.83,1363.00
A,4.60,104.10,67.46,1013.04,245.74,45.40,6.43,1385.00
B,4.60,103.99,67.62,989.68,237.42,45.27,6.07,1363.00
A,4.64,104.04,67.29,990.96,241.04,45.33,5.91,1341.00
A,4.80,104.04,66.30,969.84,234.35,44.89,5.87,1363.00
A,4.88,104.41,67.12,1006.08,245.15,45.69,6.08,1363.00
B,4.88,104.41,67.29,999.84,240.94,45.39,6.22,1363.00
B,4.92,104.04,67.62,1010.48,242.32,45.03,6.42,1407.00
B,4.92,104.41,67.29,1008.08,246.43,45.49,6.11,1385.00
B,4.96,104.51,68.28,1023.04,249.06,45.65,6.39,1385.00
A,5.00,104.31,67.29,1027.28,254.10,45.88,6.28,1385.00
C,5.00,104.41,66.79,994.88,238.96,45.22,6.25,1429.00
B,5.12,104.62,67.46,1020.80,248.91,45.54,6.43,1385.00
A,5.24,104.72,66.96,1026.96,251.38,45.31,6.56,1363.00
B,5.24,104.57,67.95,1022.24,244.50,45.84,6.15,1341.00
B,5.28,105.09,67.95,1060.64,251.04,45.88,7.14,1429.00
A,5.36,104.88,67.95,1035.04,252.92,45.57,6.57,1385.00
B,5.40,104.93,69.27,1069.52,258.71,46.31,7.03,1407.00
B,5.48,104.51,67.62,1033.44,253.36,45.78,6.32,1363.00
A,5.48,105.04,68.44,1086.96,265.19,46.38,7.23,1363.00
B,5.56,105.14,68.28,1056.96,258.81,46.17,6.64,1385.00
A,5.76,105.20,67.95,1081.52,269.70,45.98,7.03,1385.00
A,5.80,105.25,67.62,1086.08,271.03,46.10,6.92,1363.00
B,5.92,105.51,69.93,1151.04,290.98,47.02,7.57,1407.00
A,6.08,105.78,69.60,1171.60,290.49,47.44,7.94,1429.00
B,6.12,105.67,69.43,1088.40,282.27,47.54,7.77,1451.00
B,6.24,105.99,69.11,1169.76,283.95,47.32,7.93,1407.00
B,6.28,105.25,67.95,1098.64,277.67,46.51,6.68,1407.00
A,6.36,106.14,70.26,1194.24,300.63,47.99,7.87,1429.00
B,6.36,106.04,70.10,1224.00,294.79,48.29,8.61,1451.00
B,6.44,105.83,68.94,1158.32,274.89,45.75,7.96,1407.00
A,6.80,105.99,70.26,1213.12,282.77,48.23,8.95,1561.00
B,4.64,104.10,66.79,993.60,240.15,45.38,6.05,1363.00
A,4.84,104.46,67.29,1007.28,239.65,45.21,6.47,1407.00
B,4.64,104.04,66.79,986.56,234.06,44.96,6.26,1429.00
C,3.84,103.20,65.97,933.20,221.29,44.51,5.57,1341.00
A,3.92,103.15,66.30,941.68,225.30,44.61,5.57,1341.00
A,4.60,104.10,67.79,992.16,237.03,45.17,6.32,1429.00
A,4.00,103.46,65.64,945.76,223.27,44.73,5.75,1341.00
A,4.36,103.68,66.30,964.40,228.66,44.79,6.05,1363.00
B,3.80,103.25,66.79,943.44,224.60,44.62,5.69,1407.00
C,3.56,103.04,66.30,928.00,220.15,44.45,5.51,1407.00
A,4.60,103.99,68.11,993.60,236.28,45.21,6.29,1605.00
C,3.88,103.25,66.63,938.40,222.28,44.73,5.57,1385.00
A,3.60,103.04,66.30,932.16,221.63,44.50,5.51,1385.00
B,4.52,104.04,67.12,974.32,231.53,45.14,5.99,1429.00
A,5.28,105.04,69.11,1054.40,252.97,46.36,6.71,1407.00
A,5.36,104.78,68.11,1054.56,251.18,45.87,7.19,1495.00
B,6.00,105.78,68.94,1158.16,265.64,47.30,8.60,1517.00
A,5.92,105.62,70.43,1237.36,284.60,47.48,10.31,1781.00
A,5.56,105.14,68.61,1081.68,261.33,46.27,7.01,1473.00
C,3.20,102.62,64.82,914.56,217.52,44.45,5.27,1297.00
C,4.24,103.73,65.64,960.32,231.43,44.89,5.75,1385.00
A,4.80,104.25,67.29,1002.96,242.32,45.76,6.05,1363.00
C,3.68,103.04,65.97,925.12,218.46,44.44,5.48,1341.00
C,1.64,101.00,64.15,889.68,210.49,44.06,5.02,1275.00
C,2.04,101.36,64.49,892.40,211.24,44.09,5.05,1253.00
C,3.08,102.36,64.65,911.12,216.68,44.34,5.27,1319.00
B,3.60,103.04,65.64,933.12,223.91,44.65,5.48,1341.00
B,4.44,103.99,66.96,985.28,236.78,45.25,6.11,1363.00
C,4.24,103.89,67.12,957.28,229.90,45.13,5.87,1385.00
A,4.00,103.41,66.30,940.72,223.51,44.65,5.66,1341.00
C,4.40,103.78,66.63,960.88,227.52,44.86,5.87,1385.00
B,4.08,103.68,66.96,961.36,229.01,44.89,5.78,1429.00
B,2.92,102.21,65.47,932.00,221.19,44.60,5.21,1319.00
A,3.68,103.10,66.14,941.60,224.55,44.84,5.54,1341.00
A,4.36,103.94,66.79,956.24,226.68,44.67,5.90,1363.00
B,4.60,104.20,67.12,980.24,233.71,45.12,6.11,1407.00
C,3.80,103.25,66.30,908.32,220.49,44.63,5.51,1341.00
A,5.56,105.36,68.78,1072.08,253.31,46.02,7.40,1451.00
A,5.36,104.93,67.95,1030.64,245.54,45.87,6.47,1451.00
A,5.28,104.78,67.62,1043.20,255.74,45.65,6.77,1385.00
A,3.16,102.52,65.64,916.80,217.92,44.34,5.33,1319.00
B,4.76,104.31,67.12,999.76,239.16,45.45,6.29,1407.00
A,4.12,103.68,66.63,961.36,229.80,44.79,5.78,1385.00
B,4.12,103.46,66.79,952.08,224.16,45.01,5.72,1363.00
A,5.12,104.46,66.30,1002.32,240.24,45.48,6.08,1451.00
B,5.08,104.46,67.12,1037.12,245.74,45.90,7.01,1385.00
B,5.32,104.78,68.78,1042.56,248.71,46.18,6.86,1407.00
B,5.16,104.88,68.94,1047.92,250.10,46.47,6.77,1539.00
A,6.04,105.57,69.76,1127.36,267.67,47.00,7.79,1495.00
B,4.20,103.78,67.12,969.04,231.98,44.93,5.96,1407.00
C,3.16,102.52,65.47,915.76,217.52,44.32,5.30,1341.00
C,4.28,103.68,66.63,951.12,226.68,44.77,5.75,1385.00
A,4.36,103.89,66.46,962.64,230.05,44.90,5.93,1407.00
A,4.24,103.68,66.46,952.16,225.59,44.74,5.81,1385.00
B,3.92,103.41,66.79,943.28,223.91,44.68,5.66,1385.00
A,4.32,103.68,66.96,971.28,229.95,45.45,6.11,1429.00
A,4.28,103.94,67.46,966.96,228.41,44.75,6.02,1451.00
A,3.92,103.25,65.97,939.92,222.92,44.65,5.69,1363.00
A,2.76,102.05,65.31,904.96,214.60,44.16,5.22,1341.00
A,4.16,103.73,66.63,958.64,227.87,44.92,5.90,1407.00
B,6.56,106.14,69.27,1202.56,293.51,47.89,8.51,1583.00
B,3.80,103.15,66.79,936.40,223.22,44.41,5.56,1363.00
C,2.84,102.10,65.47,907.60,215.40,44.10,5.21,1297.00
A,5.00,104.62,67.46,1028.64,246.43,45.86,6.59,1407.00
A,5.24,104.83,68.44,1084.40,256.83,45.75,7.61,1539.00
A,5.48,105.25,68.44,1091.44,258.66,45.65,7.94,1451.00
A,5.56,105.20,68.78,1176.96,273.66,46.92,9.35,1561.00
A,5.08,104.41,69.43,1017.36,239.95,45.60,6.71,1495.00
B,5.72,105.36,69.60,1110.48,270.39,46.95,7.46,1451.00
A,6.12,105.78,69.60,1183.44,282.47,48.20,8.42,1605.00
B,6.32,105.93,70.92,1239.92,281.73,48.14,10.31,1561.00
B,6.28,105.93,69.43,1178.72,287.71,48.38,7.94,1429.00
B,5.00,104.93,67.95,1031.52,247.32,45.64,6.74,1385.00
A,3.60,103.20,65.97,939.92,223.81,44.50,5.57,1297.00
B,5.48,104.72,68.28,1069.76,250.99,46.77,6.80,1385.00
C,3.64,102.94,65.81,931.76,221.38,44.54,5.51,1319.00
B,3.56,102.89,65.81,926.48,220.30,44.48,5.42,1297.00
A,3.28,102.47,65.81,912.72,216.53,44.31,5.27,1319.00
C,1.92,101.21,63.49,890.32,210.54,44.03,5.03,1275.00
A,2.88,102.21,65.47,906.96,215.45,44.25,5.24,1341.00
C,2.12,101.36,63.99,892.72,211.53,44.13,5.06,1319.00
C,2.32,101.57,63.99,894.16,211.14,44.04,5.06,1297.00
A,5.36,104.88,67.12,1015.84,242.13,45.78,6.38,1407.00
B,5.76,105.25,68.61,1077.52,257.57,46.44,7.13,1473.00
A,5.20,104.72,69.11,1036.00,243.86,45.75,7.10,1451.00
B,5.16,104.72,68.61,1063.68,250.99,45.66,7.43,1627.00
B,5.24,104.72,70.75,1059.36,239.70,45.83,7.37,1495.00
B,5.36,105.04,69.60,1044.00,245.44,45.81,7.04,1517.00
B,5.36,104.93,71.25,1093.28,255.74,46.20,7.67,1495.00
B,5.60,104.41,68.44,1057.52,245.44,45.47,7.67,1649.00
A,4.88,104.41,68.44,1035.12,243.21,45.77,6.56,1539.00
A,5.00,104.51,68.28,1036.72,241.38,45.54,7.13,1473.00
A,4.56,104.20,68.11,1017.36,233.22,45.03,7.10,1319.00
C,3.16,102.47,65.64,911.76,216.34,44.28,5.27,1319.00
A,4.16,103.57,66.96,959.60,229.11,44.92,5.78,1385.00
B,4.76,104.20,67.12,997.84,239.21,45.53,6.11,1385.00
A,4.56,104.04,67.46,989.36,229.80,45.09,6.56,1495.00
A,4.36,103.89,67.46,975.52,231.98,45.18,6.02,1451.00
B,4.52,103.89,67.62,981.60,234.06,45.02,6.17,1407.00
A,5.24,104.93,68.44,1036.32,241.83,45.77,6.89,1429.00
A,5.76,105.20,69.11,1126.96,262.12,46.48,7.73,1517.00
B,5.20,105.09,68.44,1054.48,251.48,46.35,6.80,1495.00
C,2.32,101.79,64.82,897.68,212.03,44.12,5.12,1319.00
C,4.04,103.41,66.63,946.80,223.41,44.83,5.72,1473.00
C,2.68,102.26,65.64,903.84,213.66,44.23,5.27,1297.00
C,3.56,102.94,65.97,925.28,218.96,44.49,5.42,1429.00
C,3.84,103.20,66.46,946.00,225.49,44.63,5.75,1407.00
C,2.76,102.00,65.64,900.96,212.62,44.17,5.18,1319.00
B,6.04,105.78,69.60,1143.36,261.98,47.63,8.51,1649.00
B,5.80,105.41,69.43,1112.08,261.43,47.20,7.64,1473.00
B,5.76,105.14,70.10,1112.96,252.22,46.03,8.06,1737.00
A,5.16,104.25,68.28,1035.92,244.11,45.94,6.77,1605.00
A,5.52,105.04,69.27,1105.60,262.52,46.11,7.82,1583.00
A,3.96,103.62,66.46,956.80,227.32,44.85,5.78,1341.00
C,2.80,102.31,65.64,909.84,215.59,44.25,5.25,1319.00
B,2.92,102.36,65.47,910.40,215.10,44.21,5.24,1297.00
A,3.96,103.57,66.79,955.44,227.32,44.83,5.81,1363.00
B,5.60,105.51,70.10,1140.24,260.64,46.31,8.99,1539.00
B,5.00,104.88,68.94,1082.00,242.13,45.82,8.15,1781.00
A,5.88,105.30,69.60,1148.88,258.16,46.64,8.66,1583.00
A,5.12,104.93,69.43,1070.72,248.31,46.30,7.10,1561.00
B,5.36,105.20,70.75,1106.56,260.14,45.95,8.12,1473.00
A,5.64,105.36,70.59,1134.24,265.79,46.51,8.42,1561.00
B,4.04,103.41,66.96,959.20,226.34,44.89,5.93,1363.00
B,4.24,103.68,67.62,979.60,229.45,45.18,6.05,1407.00
C,3.24,102.73,65.64,918.40,217.57,44.34,5.39,1341.00
B,4.72,104.36,67.29,1010.24,237.32,45.74,6.50,1473.00
A,4.56,104.10,67.95,1024.48,242.52,45.68,6.62,1495.00
B,4.48,103.94,67.79,982.16,233.61,45.03,6.14,1473.00
B,4.88,104.83,67.79,1014.00,243.61,45.78,6.20,1363.00
A,5.24,104.88,68.78,1053.60,249.70,45.66,7.31,1561.00
B,5.60,105.51,69.43,1104.32,254.60,46.18,8.18,1473.00
B,5.04,104.78,68.94,1041.28,239.30,45.74,7.34,1495.00
B,5.00,104.46,67.79,1015.52,239.40,45.33,6.59,1385.00
A,5.32,104.99,68.11,1025.12,245.24,45.55,6.68,1473.00
C,3.44,102.94,66.63,923.76,218.07,44.47,5.48,1341.00
C,2.80,102.10,65.47,901.76,213.02,44.17,5.18,1341.00
B,4.64,104.10,68.78,998.72,236.43,45.33,6.29,1451.00
A,3.56,102.94,66.14,923.60,217.97,44.45,5.45,1341.00
A,5.04,104.51,68.44,1009.20,237.08,45.46,6.65,1473.00
B,4.64,104.20,68.44,1004.64,236.48,45.38,6.50,1385.00
B,5.08,104.67,68.94,1032.48,245.39,45.82,6.77,1385.00
A,5.36,104.99,68.61,1063.44,251.48,46.04,7.10,1561.00
B,5.16,104.72,68.44,1032.48,242.72,45.64,6.77,1495.00
A,5.40,105.04,68.78,1084.64,250.84,46.43,7.49,1473.00
B,5.08,104.57,69.11,1064.96,251.78,46.17,6.98,1517.00
A,5.28,104.88,69.27,1075.36,248.66,46.10,7.40,1561.00
C,4.28,103.52,66.63,959.04,232.27,44.66,5.66,1363.00
B,4.28,103.78,66.79,964.08,230.84,44.93,5.96,1363.00
A,,103.31,67.12,950.08,216.73,44.80,5.75,1451.00
B,4.08,103.36,66.96,948.56,225.05,44.81,5.75,1429.00
B,4.40,103.99,67.46,965.76,227.18,44.62,6.11,1341.00
A,4.32,103.78,67.29,972.24,230.84,45.05,5.99,1407.00
C,3.44,102.94,66.30,924.40,219.26,44.40,5.51,1429.00
A,4.28,103.94,67.62,969.68,229.01,44.93,6.23,1385.00
B,3.64,103.41,66.63,937.68,221.88,44.66,5.63,1407.00
B,4.36,103.83,66.96,974.88,232.72,45.33,5.90,1385.00
A,3.48,102.83,65.97,923.60,218.22,44.47,5.45,1319.00
B,5.28,104.78,68.44,1047.68,244.15,46.22,6.89,1451.00
A,5.84,106.19,,1135.28,274.75,47.35,7.49,1429.00
A,5.40,105.09,68.78,1090.80,259.45,46.51,7.28,1473.00
B,5.16,104.83,68.61,1064.00,250.84,45.96,7.28,1495.00
B,5.76,105.25,69.60,1116.56,273.26,46.71,7.16,1429.00
A,5.80,105.20,68.94,1174.88,289.25,47.02,8.18,1495.00
A,4.68,104.15,67.79,986.96,231.38,45.23,6.44,1451.00
A,4.76,103.99,67.46,981.20,234.80,45.39,6.05,1363.00
A,4.56,104.36,68.44,1007.76,236.14,45.19,6.71,1473.00
A,4.04,103.52,66.79,952.96,226.43,44.83,5.81,1363.00
B,5.32,104.88,68.28,1064.08,260.09,46.25,6.77,1473.00
A,5.00,104.83,68.78,1027.04,241.23,45.62,6.92,1407.00
B,5.24,104.78,68.28,1035.44,240.89,45.74,6.80,1561.00
B,5.56,105.36,67.95,1120.96,267.52,46.56,6.92,1473.00
C,5.32,104.72,68.28,1030.88,237.18,45.94,7.07,1495.00
B,6.36,106.04,70.10,1244.16,298.65,47.60,8.72,1473.00
B,5.68,105.36,68.78,1082.00,266.78,46.32,7.16,1495.00
B,5.48,105.04,68.78,1058.80,248.71,45.92,7.52,1517.00
B,4.96,104.67,68.78,1024.40,244.30,45.68,6.77,1473.00
A,5.16,104.72,68.28,1025.84,246.88,45.94,6.53,1451.00
B,5.40,104.99,68.94,1073.92,260.59,46.38,6.92,1583.00
B,4.76,104.31,68.61,1027.28,246.98,45.95,6.50,1495.00
A,5.68,105.36,69.93,1143.68,274.70,46.52,8.48,
B,5.96,105.46,67.95,1112.96,261.38,47.10,7.22,1473.00
A,6.16,105.99,69.60,1213.28,284.35,47.79,9.11,1517.00
A,5.84,105.51,69.11,1089.44,258.21,45.97,7.67,1627.00
B,5.56,105.04,70.59,1062.96,249.90,46.18,7.13,1495.00
B,5.40,104.99,68.94,1076.88,253.02,46.20,7.55,1605.00
A,4.68,104.25,67.29,1002.80,246.88,45.41,6.02,1385.00
A,4.80,104.25,67.46,1009.20,242.72,45.92,6.17,1407.00
A,4.12,103.94,67.29,965.92,232.37,44.86,5.93,1385.00
C,4.48,104.36,67.62,979.28,234.75,45.19,6.11,1363.00
B,4.56,104.04,67.29,998.48,240.94,45.59,6.05,1407.00
C,4.08,103.62,66.96,959.60,231.88,45.00,5.75,1341.00
C,3.84,103.31,66.46,943.52,225.89,44.70,5.60,1385.00
C,3.96,103.46,66.30,944.32,226.19,44.79,5.60,1385.00
B,4.60,104.15,67.95,1002.32,242.03,45.54,6.17,1385.00
B,3.68,103.20,66.46,941.04,223.51,44.66,5.60,1341.00
C,3.24,102.78,65.97,916.80,216.73,44.32,5.36,1319.00
B,5.24,104.99,68.11,1043.84,252.62,46.05,6.71,1407.00
C,3.20,102.83,66.30,917.60,217.92,44.39,5.39,1319.00
A,4.40,103.94,66.96,978.08,235.00,45.07,6.11,1407.00
B,3.64,103.15,65.97,939.44,225.30,44.67,5.57,1385.00
C,3.32,102.73,65.97,916.64,217.52,44.47,5.33,1319.00
A,4.80,104.46,66.96,1000.32,243.02,45.30,6.32,1451.00
B,4.76,104.36,67.79,1016.72,242.92,45.54,6.71,1407.00
B,4.88,104.72,67.46,1017.20,241.88,45.61,6.50,1473.00
A,4.40,103.78,66.96,980.48,237.97,45.07,6.02,1363.00
C,3.92,103.41,66.30,949.60,226.53,44.71,5.75,1341.00
C,4.56,104.04,67.12,981.60,237.27,45.10,5.99,1363.00
B,4.44,104.25,67.29,990.00,237.42,45.29,6.26,1407.00
B,4.76,104.46,67.95,1018.08,248.11,45.79,6.38,1407.00
A,4.28,103.94,67.29,979.76,234.80,45.06,6.17,1385.00
B,5.24,104.78,66.96,1038.40,249.50,46.29,6.59,1429.00
A,5.32,105.14,67.46,1049.28,251.78,46.00,6.71,1429.00
B,5.00,104.36,67.46,1012.00,239.90,45.59,6.56,1693.00
B,5.80,105.25,68.44,1071.12,258.02,45.94,7.19,1451.00
B,4.32,103.94,67.46,984.00,232.03,45.15,6.38,1539.00
A,4.24,103.73,67.29,970.40,229.80,45.13,6.05,1429.00
A,4.36,103.94,67.29,980.72,231.24,45.46,6.17,1473.00
B,4.08,103.68,66.63,949.44,224.16,44.89,5.75,1473.00
A,3.40,102.78,66.63,935.44,223.51,44.56,5.51,1341.00
C,3.12,102.52,65.31,909.92,215.40,44.28,5.24,1363.00
A,5.36,104.93,67.79,1046.56,249.95,45.34,7.04,1539.00
B,5.24,104.99,67.46,1036.00,248.71,45.47,6.65,1495.00
A,5.20,104.57,67.95,1016.80,239.01,45.45,6.62,1561.00
A,4.88,104.57,68.11,1030.64,243.81,45.58,6.50,1473.00
A,4.72,104.41,67.62,1011.04,234.80,45.37,6.74,1473.00
B,4.64,104.04,67.46,986.96,234.85,45.05,6.20,1451.00
B,4.64,104.15,67.79,992.24,236.68,45.36,6.23,1517.00
C,3.80,103.25,66.30,934.00,221.34,44.57,5.57,1407.00
A,4.52,104.15,67.46,976.72,231.09,44.82,6.29,1495.00
A,4.84,104.57,67.46,1005.84,242.42,45.17,6.32,1451.00
C,3.76,103.41,66.46,936.96,220.99,44.65,5.57,1363.00
B,5.92,105.62,69.27,1127.36,267.17,46.51,7.85,1561.00
B,3.92,103.20,66.46,945.68,221.88,44.73,5.60,1407.00
A,4.04,103.62,66.79,936.72,219.16,44.49,5.72,1429.00
A,4.40,104.15,67.46,982.72,234.40,45.46,6.20,1473.00
B,4.80,104.46,67.79,1015.92,243.12,45.86,6.44,1517.00
C,4.44,104.10,67.79,981.20,232.92,45.08,6.53,1517.00
C,3.96,103.62,66.79,942.96,225.00,44.71,5.69,1385.00
A,5.32,104.83,68.11,1032.96,242.37,45.32,7.01,1517.00
B,4.72,104.41,67.46,988.72,237.87,45.13,6.29,1385.00
A,6.16,105.78,70.26,1136.24,266.03,47.41,7.67,1473.00
B,7.00,106.61,69.43,1292.16,302.37,49.25,8.72,1693.00
A,5.48,105.14,67.95,1064.48,252.07,45.80,7.16,1693.00
B,5.12,105.04,68.78,1041.12,248.46,45.91,6.65,1583.00
A,5.08,104.78,68.44,1025.60,249.75,45.51,6.47,1429.00
A,5.84,105.09,69.43,1147.20,272.12,47.19,7.91,1561.00
A,5.72,105.46,69.60,1113.12,266.03,46.71,7.73,1561.00
B,5.32,104.93,68.61,1032.00,245.15,45.70,6.50,1429.00
C,3.08,102.52,65.97,911.28,215.99,44.28,5.27,1341.00
C,2.64,101.94,65.31,900.00,212.77,44.16,5.15,1319.00
C,1.96,101.31,64.82,891.76,210.89,44.05,5.05,1319.00
A,5.96,105.78,68.61,1087.52,256.73,46.18,7.40,1649.00
B,5.08,104.51,67.12,1016.40,240.99,45.53,6.58,1473.00
A,4.64,104.20,67.29,1010.24,240.05,45.68,6.31,1429.00
A,4.80,104.51,68.44,1026.32,247.22,45.73,6.51,1539.00
B,4.20,103.78,66.46,963.44,230.15,44.83,5.89,1385.00
B,4.72,104.57,68.61,988.96,237.37,44.99,6.30,1451.00
A,5.32,104.99,68.28,1039.28,247.77,45.64,6.62,1605.00
A,6.20,105.57,69.27,1098.96,264.25,46.07,7.52,1583.00
B,6.36,105.88,68.78,1164.24,273.06,47.04,8.15,1561.00
A,5.68,105.20,67.95,1060.96,257.77,46.15,6.86,1429.00
A,5.04,104.62,67.46,1032.40,247.67,45.87,6.68,1473.00
A,5.20,104.93,67.95,1070.64,254.70,45.82,7.40,1473.00
A,5.28,104.78,67.12,1052.32,248.71,45.89,6.50,1561.00
B,5.48,105.09,69.93,1103.12,262.96,45.96,8.09,1627.00
B,5.76,105.51,69.60,1119.84,269.50,46.28,8.03,1473.00
B,4.96,104.62,68.78,1011.92,239.55,45.67,6.59,1429.00
A,5.00,104.72,68.11,1014.32,243.96,45.42,6.50,1451.00
B,5.88,105.51,69.76,1106.64,259.55,46.59,7.46,1583.00
A,5.16,104.99,69.43,1052.72,255.89,45.70,6.83,1583.00
B,5.40,104.93,69.60,1052.96,248.81,45.81,6.74,1517.00
B,5.64,105.30,68.44,1058.40,255.49,45.92,6.89,1451.00
A,6.16,105.99,70.59,1189.60,295.78,47.87,8.00,1605.00
A,5.80,105.72,68.28,1086.80,258.21,46.63,7.88,1517.00
B,6.36,106.25,70.43,1203.04,289.65,47.76,8.96,1539.00
C,5.08,104.62,68.61,1039.12,245.10,45.94,6.80,1451.00
C,3.96,103.41,66.79,944.64,226.09,44.57,5.63,1363.00
A,2.04,101.31,64.65,891.68,210.84,44.05,5.06,1253.00
B,3.84,103.41,66.63,945.20,224.35,44.65,5.66,1451.00
B,4.60,104.25,67.95,983.44,235.05,45.12,6.11,1451.00
C,4.08,103.52,66.63,949.28,225.39,44.60,5.81,1451.00
A,3.32,102.89,65.97,921.04,217.18,44.38,5.42,1407.00
B,4.04,103.57,66.63,949.12,225.25,44.85,5.65,1363.00
C,4.88,104.31,68.11,989.04,237.18,45.26,6.09,1451.00
C,3.92,103.41,66.79,940.56,223.91,44.45,5.64,1451.00
B,3.48,102.78,65.97,922.64,219.50,44.33,5.44,1407.00
A,2.00,101.42,64.32,892.88,211.09,44.07,5.06,1297.00
A,1.84,101.21,63.83,891.84,210.89,44.04,5.05,1297.00
C,4.80,104.51,67.95,1005.84,241.93,45.43,6.29,1429.00
B,4.80,104.10,67.46,984.08,232.42,45.17,6.26,1539.00
B,4.12,103.62,66.46,956.56,226.34,44.74,5.79,1429.00
B,4.20,103.62,66.79,967.36,228.86,45.04,5.84,1451.00
B,4.48,103.83,67.62,987.12,235.69,45.29,6.06,1495.00
C,4.36,103.68,67.46,978.72,232.92,45.30,5.91,1429.00
C,4.72,103.94,67.62,992.08,234.70,45.25,6.33,1407.00
A,3.96,103.57,67.12,959.92,226.34,45.00,5.86,1429.00
B,4.24,103.68,67.12,959.76,225.69,44.91,5.80,1539.00
A,3.56,103.04,65.97,926.56,220.89,44.40,5.41,1407.00
A,3.24,102.62,65.97,919.52,218.41,44.36,5.36,1407.00
C,3.00,102.31,65.97,910.80,215.64,44.30,5.26,1341.00
C,5.60,104.83,68.28,1086.32,264.45,46.43,7.28,1495.00
C,5.48,104.99,68.61,1054.16,253.91,46.14,6.92,1495.00
C,5.60,104.88,68.11,1043.52,250.00,45.64,7.10,1495.00
C,5.68,105.30,69.27,1101.04,267.47,46.24,7.61,1561.00
C,4.60,104.04,68.11,1009.92,247.57,45.43,6.14,1495.00
B,4.84,104.51,68.61,1012.00,244.65,45.35,6.41,1561.00
C,4.16,103.46,66.30,957.92,226.14,44.67,6.02,1473.00
B,5.28,104.36,68.11,999.76,239.70,45.30,6.17,1451.00
C,4.12,103.73,68.44,957.60,225.74,44.93,5.84,1539.00
A,2.92,102.36,65.64,908.72,215.30,44.23,5.27,1407.00
C,5.04,104.78,68.61,1022.96,240.59,45.70,6.80,1517.00
C,5.84,105.41,67.79,1088.00,262.12,46.52,6.89,1517.00
B,5.24,104.83,69.11,1050.72,244.80,45.78,6.92,1407.00
C,5.60,104.51,68.78,1113.76,266.63,46.64,7.37,1451.00
C,5.56,105.09,68.61,1081.28,257.57,46.71,6.98,1517.00
B,5.72,105.25,67.95,1059.28,246.73,46.41,7.16,1363.00
B,4.64,103.94,66.79,982.32,236.09,45.07,6.00,1407.00
C,4.60,104.15,66.96,973.92,231.43,44.97,6.07,1385.00
A,3.08,102.57,66.14,912.00,215.20,44.30,5.29,1341.00
B,4.64,103.99,67.79,992.16,239.06,45.69,6.02,1451.00
C,3.96,103.20,66.63,932.80,219.31,44.70,5.57,1385.00
A,3.80,103.31,66.46,933.92,221.24,44.33,5.68,1407.00
A,4.00,103.31,67.12,944.40,221.24,44.50,5.78,1583.00
A,3.08,102.47,64.98,907.20,214.11,44.29,5.24,1429.00
B,4.32,103.68,67.29,967.04,229.26,44.92,5.93,1583.00
B,4.32,103.78,66.96,964.24,229.01,45.00,5.96,1407.00
A,3.40,102.68,65.81,922.32,219.90,44.41,5.36,1473.00
C,4.76,104.36,68.28,983.20,230.84,45.26,6.56,1517.00
B,4.40,103.83,67.29,964.88,228.86,45.01,5.89,1451.00
B,3.88,103.31,66.63,939.36,222.42,44.58,5.57,1407.00
A,2.68,102.10,65.14,903.36,214.36,44.24,5.18,1319.00
C,5.20,104.72,68.61,1037.04,245.44,45.91,6.56,1473.00
C,5.12,104.57,68.11,1013.12,236.88,45.50,6.71,1495.00
A,2.68,102.00,65.47,903.12,214.41,44.18,5.18,1319.00
B,4.84,104.04,67.12,995.12,238.61,45.34,6.08,1407.00
